source,level,label,support,proportion_of_assignments
papers_with_code,level2_fine_grained,Robot Pose Estimation,3,7.33e-06
papers_with_code,level2_fine_grained,Network Community Partition,3,7.33e-06
papers_with_code,level2_fine_grained,Time Series Averaging,3,7.33e-06
papers_with_code,level2_fine_grained,Zero-Shot Machine Translation,3,7.33e-06
papers_with_code,level2_fine_grained,3D Rotation Estimation,3,7.33e-06
papers_with_code,level2_fine_grained,3D Character Animation From A Single Photo,3,7.33e-06
papers_with_code,level2_fine_grained,3D Car Instance Understanding,3,7.33e-06
papers_with_code,level2_fine_grained,Audio Effects Modeling,3,7.33e-06
papers_with_code,level2_fine_grained,Japanese Word Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Twitter Event Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Single-cell modeling,3,7.33e-06
papers_with_code,level2_fine_grained,Solitaire,3,7.33e-06
papers_with_code,level2_fine_grained,Epilepsy Prediction,3,7.33e-06
papers_with_code,level2_fine_grained,Continued fraction,3,7.33e-06
papers_with_code,level2_fine_grained,Root Joint Localization,3,7.33e-06
papers_with_code,level2_fine_grained,Image-To-Video Person Re-Identification,3,7.33e-06
papers_with_code,level2_fine_grained,EEG Artifact Removal,3,7.33e-06
papers_with_code,level2_fine_grained,Transparent Object Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Instrument Playing Technique Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Poll Generation,3,7.33e-06
papers_with_code,level2_fine_grained,Extract aspect-polarity tuple,3,7.33e-06
papers_with_code,level2_fine_grained,Zero-Shot Intent Classification,3,7.33e-06
papers_with_code,level2_fine_grained,Tree Decomposition,3,7.33e-06
papers_with_code,level2_fine_grained,Emotion Interpretation,3,7.33e-06
papers_with_code,level2_fine_grained,Community Search,3,7.33e-06
papers_with_code,level2_fine_grained,Facial Expression Translation,3,7.33e-06
papers_with_code,level2_fine_grained,Spatio-temporal Scene Graphs,3,7.33e-06
papers_with_code,level2_fine_grained,Speculation Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Zero-Shot Action Recognition on UCF101,3,7.33e-06
papers_with_code,level2_fine_grained,Query focused video summarization,3,7.33e-06
papers_with_code,level2_fine_grained,Logical Reasoning Question Answering,3,7.33e-06
papers_with_code,level2_fine_grained,Webcam (RGB) image classification,3,7.33e-06
papers_with_code,level2_fine_grained,Real-Time 3D Semantic Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Provable Adversarial Defense,3,7.33e-06
papers_with_code,level2_fine_grained,Assortment Optimization,3,7.33e-06
papers_with_code,level2_fine_grained,Face Quality Assessement,3,7.33e-06
papers_with_code,level2_fine_grained,Demoire,3,7.33e-06
papers_with_code,level2_fine_grained,Attribute Mining,3,7.33e-06
papers_with_code,level2_fine_grained,Polyphone disambiguation,3,7.33e-06
papers_with_code,level2_fine_grained,Histopathological Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,drone-based object tracking,3,7.33e-06
papers_with_code,level2_fine_grained,Contextualised Word Representations,3,7.33e-06
papers_with_code,level2_fine_grained,Style Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Time-interval Prediction,3,7.33e-06
papers_with_code,level2_fine_grained,Attention Score Prediction,3,7.33e-06
papers_with_code,level2_fine_grained,Cognate Prediction,3,7.33e-06
papers_with_code,level2_fine_grained,Weakly Supervised 3D Point Cloud Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Conversational Information Access,3,7.33e-06
papers_with_code,level2_fine_grained,Optic Cup Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Few-shot 3D Point Cloud Semantic Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Zero-Shot Audio Retrieval,3,7.33e-06
papers_with_code,level2_fine_grained,Multi-object discovery,3,7.33e-06
papers_with_code,level2_fine_grained,Speaker Profiling,3,7.33e-06
papers_with_code,level2_fine_grained,Drone Controller,3,7.33e-06
papers_with_code,level2_fine_grained,Junction Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Toponym Recognition,3,7.33e-06
papers_with_code,level2_fine_grained,Immune Repertoire Classification,3,7.33e-06
papers_with_code,level2_fine_grained,GUI Element Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Blood Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Collaborative Fairness,3,7.33e-06
papers_with_code,level2_fine_grained,Reasoning Chain Explanations,3,7.33e-06
papers_with_code,level2_fine_grained,Zero-shot Relation Triplet Extraction,3,7.33e-06
papers_with_code,level2_fine_grained,Aspect-Sentiment-Opinion Triplet Extraction,3,7.33e-06
papers_with_code,level2_fine_grained,Adversarial Natural Language Inference,3,7.33e-06
papers_with_code,level2_fine_grained,Semantic Image-Text Similarity,3,7.33e-06
papers_with_code,level2_fine_grained,Tropical Cyclone Intensity Forecasting,3,7.33e-06
papers_with_code,level2_fine_grained,Atomic action recognition,3,7.33e-06
papers_with_code,level2_fine_grained,Semi-Supervised Human Pose Estimation,3,7.33e-06
papers_with_code,level2_fine_grained,Replay Grounding,3,7.33e-06
papers_with_code,level2_fine_grained,Atom3D benchmark,3,7.33e-06
papers_with_code,level2_fine_grained,Depth-aware Video Panoptic Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Temporal View Synthesis,3,7.33e-06
papers_with_code,level2_fine_grained,Domain Labelling,3,7.33e-06
papers_with_code,level2_fine_grained,Semi-Supervised Video Classification,3,7.33e-06
papers_with_code,level2_fine_grained,Affine Image Registration,3,7.33e-06
papers_with_code,level2_fine_grained,Generalized Zero Shot skeletal action recognition,3,7.33e-06
papers_with_code,level2_fine_grained,Retinal OCT Layer Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Environment Sound Classification,3,7.33e-06
papers_with_code,level2_fine_grained,Human-Object Interaction Concept Discovery,3,7.33e-06
papers_with_code,level2_fine_grained,SQL Synthesis,3,7.33e-06
papers_with_code,level2_fine_grained,SAR Ship Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Music Compression,3,7.33e-06
papers_with_code,level2_fine_grained,Classification with Binary Weight Network,3,7.33e-06
papers_with_code,level2_fine_grained,Duplicate-Question Retrieval,3,7.33e-06
papers_with_code,level2_fine_grained,Tweet Retrieval,3,7.33e-06
papers_with_code,level2_fine_grained,Hallucination Pair-wise Detection (1-ref),3,7.33e-06
papers_with_code,level2_fine_grained,Human Judgment Correlation,3,7.33e-06
papers_with_code,level2_fine_grained,Referring Image Matting (Expression-based),3,7.33e-06
papers_with_code,level2_fine_grained,Referring Image Matting (Keyword-based),3,7.33e-06
papers_with_code,level2_fine_grained,Referring Image Matting (RefMatte-RW100),3,7.33e-06
papers_with_code,level2_fine_grained,Natural Language Inference (Zero-Shot),3,7.33e-06
papers_with_code,level2_fine_grained,End-to-End RST Parsing,3,7.33e-06
papers_with_code,level2_fine_grained,Timedial,3,7.33e-06
papers_with_code,level2_fine_grained,Initial Structure to Relaxed Energy (IS2RE),3,7.33e-06
papers_with_code,level2_fine_grained,Coronary Artery Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Fovea Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Optic Disc Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Anomaly Instance Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Subject Transfer,3,7.33e-06
papers_with_code,level2_fine_grained,Human Behavior Forecasting,3,7.33e-06
papers_with_code,level2_fine_grained,Population Mapping,3,7.33e-06
papers_with_code,level2_fine_grained,2D Semantic Segmentation task 1 (8 classes),3,7.33e-06
papers_with_code,level2_fine_grained,Drug ATC Classification,3,7.33e-06
papers_with_code,level2_fine_grained,Federated Unsupervised Learning,3,7.33e-06
papers_with_code,level2_fine_grained,Person-centric Visual Grounding,3,7.33e-06
papers_with_code,level2_fine_grained,Photo to Rest Generalization,3,7.33e-06
papers_with_code,level2_fine_grained,Sequential Diagnosis,3,7.33e-06
papers_with_code,level2_fine_grained,Factual probe,3,7.33e-06
papers_with_code,level2_fine_grained,Multi-modal Dialogue Generation,3,7.33e-06
papers_with_code,level2_fine_grained,Compositional Generalization (AVG),3,7.33e-06
papers_with_code,level2_fine_grained,Time Series Streams,3,7.33e-06
papers_with_code,level2_fine_grained,Online unsupervised domain adaptation,3,7.33e-06
papers_with_code,level2_fine_grained,Reference-based Video Super-Resolution,3,7.33e-06
papers_with_code,level2_fine_grained,Webpage Object Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Citation worthiness,3,7.33e-06
papers_with_code,level2_fine_grained,Multi-instrument Music Transcription,3,7.33e-06
papers_with_code,level2_fine_grained,Meter Reading,3,7.33e-06
papers_with_code,level2_fine_grained,Few-Shot Point Cloud Classification,3,7.33e-06
papers_with_code,level2_fine_grained,Training-free 3D Part Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Zero-Shot Multi-Speaker TTS,3,7.33e-06
papers_with_code,level2_fine_grained,One-Shot Face Stylization,3,7.33e-06
papers_with_code,level2_fine_grained,Anachronisms,3,7.33e-06
papers_with_code,level2_fine_grained,Disambiguation QA,3,7.33e-06
papers_with_code,level2_fine_grained,Discourse Marker Prediction,3,7.33e-06
papers_with_code,level2_fine_grained,Empirical Judgments,3,7.33e-06
papers_with_code,level2_fine_grained,Formal Fallacies Syllogisms Negation,3,7.33e-06
papers_with_code,level2_fine_grained,High School Physics,3,7.33e-06
papers_with_code,level2_fine_grained,Hyperbaton,3,7.33e-06
papers_with_code,level2_fine_grained,Medical Genetics,3,7.33e-06
papers_with_code,level2_fine_grained,Metaphor Boolean,3,7.33e-06
papers_with_code,level2_fine_grained,Moral Permissibility,3,7.33e-06
papers_with_code,level2_fine_grained,Penguins In A Table,3,7.33e-06
papers_with_code,level2_fine_grained,Reasoning About Colored Objects,3,7.33e-06
papers_with_code,level2_fine_grained,Ruin Names,3,7.33e-06
papers_with_code,level2_fine_grained,Sentence Ambiguity,3,7.33e-06
papers_with_code,level2_fine_grained,Classification on Time Series with Missing Data,3,7.33e-06
papers_with_code,level2_fine_grained,3D Canonicalization,3,7.33e-06
papers_with_code,level2_fine_grained,Cancer type classification,3,7.33e-06
papers_with_code,level2_fine_grained,Political Salient Issue Orientation Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Low-light Image Deblurring and Enhancement,3,7.33e-06
papers_with_code,level2_fine_grained,GZSL Video Classification,3,7.33e-06
papers_with_code,level2_fine_grained,Overlapped 5-3,3,7.33e-06
papers_with_code,level2_fine_grained,Burst Image Reconstruction,3,7.33e-06
papers_with_code,level2_fine_grained,Video Individual Counting,3,7.33e-06
papers_with_code,level2_fine_grained,Handwritten Document Recognition,3,7.33e-06
papers_with_code,level2_fine_grained,Air Quality Inference,3,7.33e-06
papers_with_code,level2_fine_grained,SpO2 estimation,3,7.33e-06
papers_with_code,level2_fine_grained,Gallbladder Cancer Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Differential equation solution,3,7.33e-06
papers_with_code,level2_fine_grained,Dialogue Safety Prediction,3,7.33e-06
papers_with_code,level2_fine_grained,Zero-Shot Cross-Lingual Image-to-Text Retrieval,3,7.33e-06
papers_with_code,level2_fine_grained,Zero-Shot Cross-Lingual Text-to-Image Retrieval,3,7.33e-06
papers_with_code,level2_fine_grained,spatial-aware image editing,3,7.33e-06
papers_with_code,level2_fine_grained,Referring Image Matting,3,7.33e-06
papers_with_code,level2_fine_grained,Maximum Separation,3,7.33e-06
papers_with_code,level2_fine_grained,Uncertainty-Aware Panoptic Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,A-VB High,3,7.33e-06
papers_with_code,level2_fine_grained,Scene Classification (unified classes),3,7.33e-06
papers_with_code,level2_fine_grained,Pitch Classification,3,7.33e-06
papers_with_code,level2_fine_grained,Few-shot Object Counting and Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Weight Space Learning,3,7.33e-06
papers_with_code,level2_fine_grained,Violence and Weaponized Violence Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Multimodal Association,3,7.33e-06
papers_with_code,level2_fine_grained,FetchPush-v1,3,7.33e-06
papers_with_code,level2_fine_grained,Gaze Target Estimation,3,7.33e-06
papers_with_code,level2_fine_grained,Joint Radar-Communication,3,7.33e-06
papers_with_code,level2_fine_grained,input filtering,3,7.33e-06
papers_with_code,level2_fine_grained,Silent Speech Recognition,3,7.33e-06
papers_with_code,level2_fine_grained,Continual Named Entity Recognition,3,7.33e-06
papers_with_code,level2_fine_grained,Text Reranking,3,7.33e-06
papers_with_code,level2_fine_grained,Sound Prompted Semantic Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Speech Prompted Semantic Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Document-level RE with incomplete labeling,3,7.33e-06
papers_with_code,level2_fine_grained,Few Shot Open Set Object Detection,3,7.33e-06
papers_with_code,level2_fine_grained,Classify murmurs,3,7.33e-06
papers_with_code,level2_fine_grained,Predict clinical outcome,3,7.33e-06
papers_with_code,level2_fine_grained,Unsupervised 3D Semantic Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Text-Variation,3,7.33e-06
papers_with_code,level2_fine_grained,IUPAC Name Prediction,3,7.33e-06
papers_with_code,level2_fine_grained,Automated Writing Evaluation,3,7.33e-06
papers_with_code,level2_fine_grained,Action Triplet Detection,3,7.33e-06
papers_with_code,level2_fine_grained,3D Object Editing,3,7.33e-06
papers_with_code,level2_fine_grained,Eyeblink detection,3,7.33e-06
papers_with_code,level2_fine_grained,Metadata quality,3,7.33e-06
papers_with_code,level2_fine_grained,Simultaneous Speech-to-Text Translation,3,7.33e-06
papers_with_code,level2_fine_grained,Novel LiDAR View Synthesis,3,7.33e-06
papers_with_code,level2_fine_grained,Multispectral Image Super-resolution,3,7.33e-06
papers_with_code,level2_fine_grained,Student dropout,3,7.33e-06
papers_with_code,level2_fine_grained,Vietnamese Multimodal Learning,3,7.33e-06
papers_with_code,level2_fine_grained,Underwater Acoustic Classification,3,7.33e-06
papers_with_code,level2_fine_grained,"1 Image, 2*2 Stitchi",3,7.33e-06
papers_with_code,level2_fine_grained,Depth Aleatoric Uncertainty Estimation,3,7.33e-06
papers_with_code,level2_fine_grained,Financial Relation Extraction,3,7.33e-06
papers_with_code,level2_fine_grained,CARLA Leaderboard 2.0,3,7.33e-06
papers_with_code,level2_fine_grained,Forward reaction prediction,3,7.33e-06
papers_with_code,level2_fine_grained,Reagent Prediction,3,7.33e-06
papers_with_code,level2_fine_grained,open vocabulary 3d instance segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Printed Text Recognition,3,7.33e-06
papers_with_code,level2_fine_grained,zero-shot long video breakpoint-mode question answering,3,7.33e-06
papers_with_code,level2_fine_grained,zero-shot long video global-model question answering,3,7.33e-06
papers_with_code,level2_fine_grained,zero-shot long video question answering,3,7.33e-06
papers_with_code,level2_fine_grained,Zero-Shot Visual Question Answring,3,7.33e-06
papers_with_code,level2_fine_grained,Hypertension detection,3,7.33e-06
papers_with_code,level2_fine_grained,Articulated Object modelling,3,7.33e-06
papers_with_code,level2_fine_grained,Multimodal Music Generation,3,7.33e-06
papers_with_code,level2_fine_grained,Composed Video Retrieval (CoVR),3,7.33e-06
papers_with_code,level2_fine_grained,Artery/Veins Retinal Vessel Segmentation,3,7.33e-06
papers_with_code,level2_fine_grained,Cryogenic Electron Tomography,3,7.33e-06
